"","會員編號","櫃位名稱","課別名稱","商品類別名稱","全館消費金額","全館交易筆數","統計日期","性別","年齡層","最近消費日期","累積消費頻率","累積消費金額","卡友分群類別名稱"
"18965","527759","72005_Apple","02_美用二課","3C",26280,1,2014-07-18,"M","50-59歲",297,9,33091,"忠誠顧客"
"18966","527759","54009_元定食","06_美食二課","主題餐廳",361,2,2014-11-03,"M","50-59歲",297,9,33091,"忠誠顧客"
"18967","527759","51050_海壽司","05_美食一課","熟食",380,2,2014-11-05,"M","50-59歲",297,9,33091,"忠誠顧客"
"18968","527759","51078_誠屋 拉麵","05_美食一課","熟食",320,2,2014-11-07,"M","50-59歲",297,9,33091,"忠誠顧客"
"18969","527759","54009_元定食","06_美食二課","主題餐廳",284,2,2014-12-09,"M","50-59歲",297,9,33091,"忠誠顧客"
"18970","527759","51075_橫井烏龍麵","05_美食一課","熟食",189,2,2014-12-11,"M","50-59歲",297,9,33091,"忠誠顧客"
"18971","528186","51008_韓州豆腐鍋","05_美食一課","熟食",180,1,2014-07-23,"F","20-29歲",394,4,4468,"流失顧客"
"18972","528186","11057_SaSa","01_美用一課","化妝品",150,2,2014-12-01,"F","20-29歲",394,4,4468,"流失顧客"
"18973","528186","44019_Columbia","04_服飾二課","戶外休閒用品",3664,2,2014-12-01,"F","20-29歲",394,4,4468,"流失顧客"
"18974","528186","22655_agnes b.特賣","02_美用二課","臨時櫃",474,2,2014-12-03,"F","20-29歲",394,4,4468,"流失顧客"
"18975","528452","33016_ESPRIT","03_服飾一課","進口少女服飾",2521,1,2014-07-24,"F","40-49歲",526,3,7401,"初次消費者"
"18976","528452","34018_young","03_服飾一課","國產少女服飾",2140,1,2014-07-24,"F","40-49歲",526,3,7401,"初次消費者"
"18977","528452","44609_奧可那泳裝","04_服飾二課","臨時櫃",2740,1,2014-07-24,"F","40-49歲",526,3,7401,"初次消費者"
"18978","528602","46010_ZOLO","04_服飾二課","國產男士流行",9200,1,2014-07-25,"M","30-39歲",525,1,9200,"初次消費者"
"18979","529174","43004_NIKE","04_服飾二課","運動名店",3000,2,2015-03-15,"M","30-39歲",65,4,6016,"警戒顧客"
"18980","529174","51065_雪嶽山","05_美食一課","熟食",150,2,2015-10-25,"M","30-39歲",65,4,6016,"警戒顧客"
"18981","529174","41007_JEEP","04_服飾二課","進口中性服飾",2708,2,2015-10-28,"M","30-39歲",65,4,6016,"警戒顧客"
"18982","529174","51071_歐姆列滋","05_美食一課","熟食",158,2,2015-10-25,"M","30-39歲",65,4,6016,"警戒顧客"
"18983","529342","24012_OWNDAYS","02_美用二課","眼鏡鐘錶",1490,2,2015-04-25,"F","20-29歲",251,2,6440,"警戒顧客"
"18984","529342","22060_PORTER","02_美用二課","中性雜貨配件",4950,1,2014-07-27,"F","20-29歲",251,2,6440,"警戒顧客"
"18985","529776","24004_樺琦屋","02_美用二課","眼鏡鐘錶",4720,1,2014-07-28,"F","30-39歲",522,2,5200,"初次消費者"
"18986","529776","33049_Tiara Tiara","03_服飾一課","進口少女服飾",480,1,2014-07-28,"F","30-39歲",522,2,5200,"初次消費者"
"18987","529868","11623_FONSI","01_美用一課","臨時櫃",1800,2,2015-01-14,"F","19歲以下",23,15,15074,"忠誠顧客"
"18988","529868","11619_CONI","01_美用一課","臨時櫃",200,2,2015-03-24,"F","19歲以下",23,15,15074,"忠誠顧客"
"18989","529868","11619_CONI","01_美用一課","臨時櫃",3180,2,2015-04-22,"F","19歲以下",23,15,15074,"忠誠顧客"
"18990","529868","61627_Jelly Belly","06_美食二課","臨時櫃",19,2,2015-04-22,"F","19歲以下",23,15,15074,"忠誠顧客"
"18991","529868","21018_LUCA STEFANI","01_美用一課","女鞋",3980,2,2015-05-08,"F","19歲以下",23,15,15074,"忠誠顧客"
"18992","529868","11623_FONSI","01_美用一課","臨時櫃",300,2,2015-05-17,"F","19歲以下",23,15,15074,"忠誠顧客"
"18993","529868","51047_巧克力雲莊B3F","05_美食一課","西點麵包",150,2,2015-11-08,"F","19歲以下",23,15,15074,"忠誠顧客"
"18994","529868","51065_雪嶽山","05_美食一課","熟食",180,2,2015-12-09,"F","19歲以下",23,15,15074,"忠誠顧客"
"18995","529868","11619_CONI","01_美用一課","臨時櫃",100,1,2014-07-29,"F","19歲以下",23,15,15074,"忠誠顧客"
"18996","529868","11619_CONI","01_美用一課","臨時櫃",1500,2,2014-07-30,"F","19歲以下",23,15,15074,"忠誠顧客"
"18997","529868","51005_紀文","05_美食一課","熟食",130,2,2014-09-13,"F","19歲以下",23,15,15074,"忠誠顧客"
"18998","529868","51043_安妮莎泰式料理","05_美食一課","熟食",305,2,2014-09-13,"F","19歲以下",23,15,15074,"忠誠顧客"
"18999","529868","43004_NIKE","04_服飾二課","運動名店",1680,2,2014-12-14,"F","19歲以下",23,15,15074,"忠誠顧客"
"19000","529868","74606_SODA SPARKLE","05_美食一課","臨時櫃",1300,2,2014-12-14,"F","19歲以下",23,15,15074,"忠誠顧客"
"19001","529868","11623_FONSI","01_美用一課","臨時櫃",250,1,2014-12-15,"F","19歲以下",23,15,15074,"忠誠顧客"
"19002","53","54001_小檳城南洋茶餐廳","06_美食二課","主題餐廳",675,2,2011-08-07,"F","30-39歲",299,12,14892,"警戒顧客"
"19003","53","54001_小檳城南洋茶餐廳","06_美食二課","主題餐廳",345,2,2011-08-19,"F","30-39歲",299,12,14892,"警戒顧客"
"19004","53","12013_Ladies","02_美用二課","國產內睡衣",4140,6,2011-08-19,"F","30-39歲",299,12,14892,"警戒顧客"
"19005","53","21041_miss question","01_美用一課","女鞋",3090,2,2011-12-30,"F","30-39歲",299,12,14892,"警戒顧客"
"19006","53","61013_王師父餅舖","06_美食二課","轉運站商店",140,2,2011-10-08,"F","30-39歲",299,12,14892,"警戒顧客"
"19007","53","21011_G.D.C","01_美用一課","女鞋",1710,2,2011-09-21,"F","30-39歲",299,12,14892,"警戒顧客"
"19008","53","43004_NIKE","04_服飾二課","運動名店",882,2,2011-08-07,"F","30-39歲",299,12,14892,"警戒顧客"
"19009","53","54045_MOMI & TOY'S","06_美食二課","TO GO",119,2,2012-11-19,"F","30-39歲",299,12,14892,"警戒顧客"
"19010","53","22033_mimo","02_美用二課","女包",1290,2,2012-08-18,"F","30-39歲",299,12,14892,"警戒顧客"
"19011","53","54057_saladay","06_美食二課","TO GO",192,2,2013-12-27,"F","30-39歲",299,12,14892,"警戒顧客"
"19012","53","91002_虛擬櫃(營業一部)","01_美用一課","臨時櫃",1770,2,2015-03-08,"F","30-39歲",299,12,14892,"警戒顧客"
"19013","53","54003_COCO&#22769;番屋","06_美食二課","主題餐廳",539,2,2014-11-08,"F","30-39歲",299,12,14892,"警戒顧客"
"19014","530000","52019_卡提撒克英國茶館","05_美食一課","西點麵包",61,2,2015-02-23,"F","30-39歲",27,31,48190,"忠誠顧客"
"19015","530000","33016_ESPRIT","03_服飾一課","進口少女服飾",2800,2,2015-02-28,"F","30-39歲",27,31,48190,"忠誠顧客"
"19016","530000","21061_VIVENTY","01_美用一課","女鞋",4560,2,2015-03-05,"F","30-39歲",27,31,48190,"忠誠顧客"
"19017","530000","12012_SAVVY","02_美用二課","國產內睡衣",5558,2,2015-03-14,"F","30-39歲",27,31,48190,"忠誠顧客"
"19018","530000","11027_Hygeia Nail","01_美用一課","少女彩妝保養",600,2,2015-03-21,"F","30-39歲",27,31,48190,"忠誠顧客"
"19019","530000","12012_SAVVY","02_美用二課","國產內睡衣",864,2,2015-03-21,"F","30-39歲",27,31,48190,"忠誠顧客"
"19020","530000","23004_Pilgrim","02_美用二課","流行飾品",1998,4,2015-03-21,"F","30-39歲",27,31,48190,"忠誠顧客"
"19021","530000","33016_ESPRIT","03_服飾一課","進口少女服飾",232,2,2015-03-21,"F","30-39歲",27,31,48190,"忠誠顧客"
"19022","530000","73615_PAUL FRANK","02_美用二課","臨時櫃",690,2,2015-05-10,"F","30-39歲",27,31,48190,"忠誠顧客"
"19023","530000","33016_ESPRIT","03_服飾一課","進口少女服飾",6756,2,2015-05-17,"F","30-39歲",27,31,48190,"忠誠顧客"
"19024","530000","22001_MONTBLANC","02_美用二課","中性雜貨配件",5700,2,2015-06-21,"F","30-39歲",27,31,48190,"忠誠顧客"
"19025","530000","33060_Xing","03_服飾一課","進口少女服飾",888,2,2015-09-06,"F","30-39歲",27,31,48190,"忠誠顧客"
"19026","530000","11057_SaSa","01_美用一課","化妝品",732,2,2015-07-04,"F","30-39歲",27,31,48190,"忠誠顧客"
"19027","530000","33016_ESPRIT","03_服飾一課","進口少女服飾",96,2,2015-07-04,"F","30-39歲",27,31,48190,"忠誠顧客"
"19028","530000","21061_VIVENTY","01_美用一課","女鞋",700,2,2015-08-02,"F","30-39歲",27,31,48190,"忠誠顧客"
"19029","530000","31007_Kenneth Cole NewYork","03_服飾一課","進口服飾名店",3000,2,2015-08-30,"F","30-39歲",27,31,48190,"忠誠顧客"
"19030","530000","31007_Kenneth Cole NewYork","03_服飾一課","進口服飾名店",2840,2,2015-09-19,"F","30-39歲",27,31,48190,"忠誠顧客"
"19031","530000","24004_樺琦屋","02_美用二課","眼鏡鐘錶",150,2,2015-09-27,"F","30-39歲",27,31,48190,"忠誠顧客"
"19032","530000","51070_SAISON du SOLEIL","05_美食一課","西點麵包",132,2,2015-10-03,"F","30-39歲",27,31,48190,"忠誠顧客"
"19033","530000","51070_SAISON du SOLEIL","05_美食一課","西點麵包",114,2,2015-10-18,"F","30-39歲",27,31,48190,"忠誠顧客"
"19034","530000","51070_SAISON du SOLEIL","05_美食一課","西點麵包",117,2,2015-12-05,"F","30-39歲",27,31,48190,"忠誠顧客"
"19035","530000","51044_都雲溫州大餛飩","05_美食一課","熟食",90,2,2014-07-30,"F","30-39歲",27,31,48190,"忠誠顧客"
"19036","530000","43024_SKECHERS","04_服飾二課","街頭運動",2372,2,2014-08-10,"F","30-39歲",27,31,48190,"忠誠顧客"
"19037","530000","51011_聖加南洋","05_美食一課","熟食",135,2,2014-09-19,"F","30-39歲",27,31,48190,"忠誠顧客"
"19038","530000","51043_安妮莎泰式料理","05_美食一課","熟食",165,2,2014-09-19,"F","30-39歲",27,31,48190,"忠誠顧客"
"19039","530000","21061_VIVENTY","01_美用一課","女鞋",2884,2,2014-11-20,"F","30-39歲",27,31,48190,"忠誠顧客"
"19040","530000","23022_Cherie","02_美用二課","少女飾品",500,2,2014-12-20,"F","30-39歲",27,31,48190,"忠誠顧客"
"19041","530000","33016_ESPRIT","03_服飾一課","進口少女服飾",2130,2,2014-12-31,"F","30-39歲",27,31,48190,"忠誠顧客"
"19042","530000","73615_PAUL FRANK","02_美用二課","臨時櫃",970,2,2014-12-31,"F","30-39歲",27,31,48190,"忠誠顧客"
"19043","530000","54023_STARBUCKS COFFEE","06_美食二課","CAFE",250,1,2014-12-19,"F","30-39歲",27,31,48190,"忠誠顧客"
"19044","530000","51070_SAISON du SOLEIL","05_美食一課","西點麵包",106,2,2014-08-10,"F","30-39歲",27,31,48190,"忠誠顧客"
"19045","530051","54012_傳鮮樓","06_美食二課","主題餐廳",814,2,2015-01-12,"M","50-59歲",14,35,49115,"忠誠顧客"
"19046","530051","54012_傳鮮樓","06_美食二課","主題餐廳",968,2,2015-01-26,"M","50-59歲",14,35,49115,"忠誠顧客"
"19047","530051","54012_傳鮮樓","06_美食二課","主題餐廳",902,2,2015-02-09,"M","50-59歲",14,35,49115,"忠誠顧客"
"19048","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1045,2,2015-04-27,"M","50-59歲",14,35,49115,"忠誠顧客"
"19049","530051","54012_傳鮮樓","06_美食二課","主題餐廳",902,2,2015-02-12,"M","50-59歲",14,35,49115,"忠誠顧客"
"19050","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1012,2,2015-02-24,"M","50-59歲",14,35,49115,"忠誠顧客"
"19051","530051","54012_傳鮮樓","06_美食二課","主題餐廳",882,2,2015-04-01,"M","50-59歲",14,35,49115,"忠誠顧客"
"19052","530051","61651_雀巢咖啡 DOLCE GUSTO","06_美食二課","臨時櫃",1434,1,2015-05-08,"M","50-59歲",14,35,49115,"忠誠顧客"
"19053","530051","54012_傳鮮樓","06_美食二課","主題餐廳",2772,2,2015-09-04,"M","50-59歲",14,35,49115,"忠誠顧客"
"19054","530051","54012_傳鮮樓","06_美食二課","主題餐廳",11825,4,2015-09-20,"M","50-59歲",14,35,49115,"忠誠顧客"
"19055","530051","54012_傳鮮樓","06_美食二課","主題餐廳",887,2,2015-08-06,"M","50-59歲",14,35,49115,"忠誠顧客"
"19056","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1452,2,2015-08-24,"M","50-59歲",14,35,49115,"忠誠顧客"
"19057","530051","61025_美珍香","06_美食二課","轉運站商店",846,2,2015-09-04,"M","50-59歲",14,35,49115,"忠誠顧客"
"19058","530051","21056_2.Maa ieq","01_美用一課","少女鞋",1680,2,2015-09-20,"M","50-59歲",14,35,49115,"忠誠顧客"
"19059","530051","21064_Magic Mirror","01_美用一課","女鞋",2280,2,2015-09-20,"M","50-59歲",14,35,49115,"忠誠顧客"
"19060","530051","71002_台隆手創館","02_美用二課","專門大店",3610,1,2015-10-02,"M","50-59歲",14,35,49115,"忠誠顧客"
"19061","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",180,2,2015-12-18,"M","50-59歲",14,35,49115,"忠誠顧客"
"19062","530051","61025_美珍香","06_美食二課","轉運站商店",705,2,2015-12-18,"M","50-59歲",14,35,49115,"忠誠顧客"
"19063","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,1,2014-07-30,"M","50-59歲",14,35,49115,"忠誠顧客"
"19064","530051","71002_台隆手創館","02_美用二課","專門大店",3801,1,2014-07-30,"M","50-59歲",14,35,49115,"忠誠顧客"
"19065","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,2,2014-08-19,"M","50-59歲",14,35,49115,"忠誠顧客"
"19066","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",120,1,2014-08-19,"M","50-59歲",14,35,49115,"忠誠顧客"
"19067","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,2,2014-09-15,"M","50-59歲",14,35,49115,"忠誠顧客"
"19068","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",120,1,2014-10-02,"M","50-59歲",14,35,49115,"忠誠顧客"
"19069","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",120,1,2014-10-06,"M","50-59歲",14,35,49115,"忠誠顧客"
"19070","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,2,2014-10-14,"M","50-59歲",14,35,49115,"忠誠顧客"
"19071","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",120,1,2014-10-27,"M","50-59歲",14,35,49115,"忠誠顧客"
"19072","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",120,1,2014-11-03,"M","50-59歲",14,35,49115,"忠誠顧客"
"19073","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,2,2014-11-07,"M","50-59歲",14,35,49115,"忠誠顧客"
"19074","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,2,2014-10-27,"M","50-59歲",14,35,49115,"忠誠顧客"
"19075","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1199,2,2014-09-26,"M","50-59歲",14,35,49115,"忠誠顧客"
"19076","530051","61025_美珍香","06_美食二課","轉運站商店",780,2,2014-11-07,"M","50-59歲",14,35,49115,"忠誠顧客"
"19077","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",120,1,2014-11-21,"M","50-59歲",14,35,49115,"忠誠顧客"
"19078","530051","54060_STARBUCKS COFFEE -4F","06_美食二課","CAFE",180,1,2014-08-11,"M","50-59歲",14,35,49115,"忠誠顧客"
"19079","530051","54012_傳鮮樓","06_美食二課","主題餐廳",1177,2,2014-12-17,"M","50-59歲",14,35,49115,"忠誠顧客"
"19080","53030","33017_THE EMPORIUM+COCUE","03_服飾一課","進口少女服飾",999,2,2011-03-29,"F","40-49歲",50,12,9701,"警戒顧客"
"19081","53030","34018_young","03_服飾一課","國產少女服飾",1090,2,2011-11-22,"F","40-49歲",50,12,9701,"警戒顧客"
"19082","53030","34018_young","03_服飾一課","國產少女服飾",0,1,2011-11-23,"F","40-49歲",50,12,9701,"警戒顧客"
"19083","53030","33028_collect point","03_服飾一課","進口少女服飾",1205,2,2011-09-15,"F","40-49歲",50,12,9701,"警戒顧客"
"19084","53030","41014_Le TIGER","04_服飾二課","進口中性服飾",321,2,2011-10-13,"F","40-49歲",50,12,9701,"警戒顧客"
"19085","53030","42005_Sweet camel","04_服飾二課","牛仔服飾",800,2,2011-12-13,"F","40-49歲",50,12,9701,"警戒顧客"
"19086","53030","33028_collect point","03_服飾一課","進口少女服飾",1380,2,2012-01-25,"F","40-49歲",50,12,9701,"警戒顧客"
"19087","53030","33017_THE EMPORIUM+COCUE","03_服飾一課","進口少女服飾",592,2,2012-02-17,"F","40-49歲",50,12,9701,"警戒顧客"
"19088","53030","34618_miicasa(B1)","03_服飾一課","臨時櫃",998,4,2012-02-17,"F","40-49歲",50,12,9701,"警戒顧客"
"19089","53030","33031_archives","03_服飾一課","進口少女服飾",1329,4,2012-02-17,"F","40-49歲",50,12,9701,"警戒顧客"
"19090","53030","51019_明德素食園","05_美食一課","熟食",198,2,2015-05-12,"F","40-49歲",50,12,9701,"警戒顧客"
"19091","53030","51019_明德素食園","05_美食一課","熟食",199,2,2015-11-12,"F","40-49歲",50,12,9701,"警戒顧客"
"19092","53030","74004_Kyocera & IWAKI","05_美食一課","鍋具及廚房用品",590,2,2014-08-25,"F","40-49歲",50,12,9701,"警戒顧客"
"19093","530330","51012_旭成鐵板","05_美食一課","熟食",170,2,2015-05-16,"M","30-39歲",24,23,15901,"忠誠顧客"
"19094","530330","54052_SUBWAY","06_美食二課","TO GO",138,2,2015-01-01,"M","30-39歲",24,23,15901,"忠誠顧客"
"19095","530330","41003_NET","04_服飾二課","國產中性服飾",2199,4,2015-01-28,"M","30-39歲",24,23,15901,"忠誠顧客"
"19096","530330","51043_安妮莎泰式料理","05_美食一課","熟食",165,2,2015-05-16,"M","30-39歲",24,23,15901,"忠誠顧客"
"19097","530330","54052_SUBWAY","06_美食二課","TO GO",237,2,2015-03-12,"M","30-39歲",24,23,15901,"忠誠顧客"
"19098","530330","53001_JASONS超市","05_美食一課","超市",192,1,2015-05-16,"M","30-39歲",24,23,15901,"忠誠顧客"
"19099","530330","41003_NET","04_服飾二課","國產中性服飾",357,2,2015-05-17,"M","30-39歲",24,23,15901,"忠誠顧客"
"19100","530330","54052_SUBWAY","06_美食二課","TO GO",119,2,2015-01-20,"M","30-39歲",24,23,15901,"忠誠顧客"
"19101","530330","11024_THE BODY SHOP","01_美用一課","少女彩妝保養",1060,4,2015-05-17,"M","30-39歲",24,23,15901,"忠誠顧客"
"19102","530330","54052_SUBWAY","06_美食二課","TO GO",119,2,2015-06-11,"M","30-39歲",24,23,15901,"忠誠顧客"
"19103","530330","54052_SUBWAY","06_美食二課","TO GO",109,2,2015-05-26,"M","30-39歲",24,23,15901,"忠誠顧客"
"19104","530330","54052_SUBWAY","06_美食二課","TO GO",286,2,2015-05-17,"M","30-39歲",24,23,15901,"忠誠顧客"
"19105","530330","46010_ZOLO","04_服飾二課","國產男士流行",4980,2,2015-05-17,"M","30-39歲",24,23,15901,"忠誠顧客"
"19106","530330","22621_FX CREATIONS","02_美用二課","臨時櫃",2506,2,2015-06-25,"M","30-39歲",24,23,15901,"忠誠顧客"
"19107","530330","54052_SUBWAY","06_美食二課","TO GO",188,2,2015-08-24,"M","30-39歲",24,23,15901,"忠誠顧客"
"19108","530330","54052_SUBWAY","06_美食二課","TO GO",237,2,2015-12-08,"M","30-39歲",24,23,15901,"忠誠顧客"
"19109","530330","53001_JASONS超市","05_美食一課","超市",1000,1,2015-07-12,"M","30-39歲",24,23,15901,"忠誠顧客"
"19110","530330","54052_SUBWAY","06_美食二課","TO GO",119,2,2014-10-29,"M","30-39歲",24,23,15901,"忠誠顧客"
"19111","530330","54052_SUBWAY","06_美食二課","TO GO",109,2,2014-09-02,"M","30-39歲",24,23,15901,"忠誠顧客"
"19112","530330","54052_SUBWAY","06_美食二課","TO GO",202,2,2014-11-04,"M","30-39歲",24,23,15901,"忠誠顧客"
"19113","530330","42009_Lee cooper","04_服飾二課","牛仔服飾",790,2,2014-11-11,"M","30-39歲",24,23,15901,"忠誠顧客"
"19114","530330","73615_PAUL FRANK","02_美用二課","臨時櫃",500,2,2014-12-01,"M","30-39歲",24,23,15901,"忠誠顧客"
"19115","530330","54052_SUBWAY","06_美食二課","TO GO",119,2,2014-12-01,"M","30-39歲",24,23,15901,"忠誠顧客"
"19116","530685","21066_Miss 21","01_美用一課","女鞋",2080,1,2014-08-02,"F","20-29歲",517,1,2080,"初次消費者"
"19117","530843","51695_248農學市集","05_美食一課","臨時櫃",790,1,2014-08-02,"F","20-29歲",517,3,1235,"初次消費者"
"19118","530843","54034_愛爾蘭瘋薯","06_美食二課","CAFE",125,1,2014-08-02,"F","20-29歲",517,3,1235,"初次消費者"
"19119","530843","54049_21世紀風味館","06_美食二課","TO GO",320,1,2014-08-02,"F","20-29歲",517,3,1235,"初次消費者"
"19120","531017","11046_shu uemura","01_美用一課","自營化妝品",1125,2,2014-08-03,"F","20-29歲",467,2,4167,"流失顧客"
"19121","531017","22014_miryoku","02_美用二課","女包",3042,2,2014-09-21,"F","20-29歲",467,2,4167,"流失顧客"
"19122","531878","54064_銀座杏子豬排","06_美食二課","主題餐廳",715,2,2015-10-18,"F","30-39歲",75,2,5093,"警戒顧客"
"19123","531878","44021_TRAVELER","04_服飾二課","戶外休閒服飾",4378,1,2014-08-07,"F","30-39歲",75,2,5093,"警戒顧客"
"19124","532127","12010_Wacoal","02_美用二課","自營內睡衣",342,1,2014-08-09,"F","20-29歲",510,1,342,"初次消費者"
"19125","532130","11063_N A R S","01_美用一課","自營化妝品",2000,2,2015-02-18,"F","30-39歲",317,2,5280,"流失顧客"
"19126","532130","43004_NIKE","04_服飾二課","運動名店",3280,1,2014-08-09,"F","30-39歲",317,2,5280,"流失顧客"
"19127","533220","33024_sui","03_服飾一課","進口少女服飾",16362,1,2014-08-13,"F","50-59歲",506,2,20642,"初次消費者"
"19128","533220","34004_whiple","03_服飾一課","國產少女服飾",4280,1,2014-08-13,"F","50-59歲",506,2,20642,"初次消費者"
"19129","533461","41027_adidas originals","04_服飾二課","進口中性服飾",3490,1,2014-08-14,"M","20-29歲",505,1,3490,"初次消費者"
"19130","533476","51056_大阪道頓堀","05_美食一課","熟食",200,2,2015-04-09,"F","20-29歲",241,7,12576,"警戒顧客"
"19131","533476","12009_Triumph","02_美用二課","自營內睡衣",3629,2,2015-05-05,"F","20-29歲",241,7,12576,"警戒顧客"
"19132","533476","51019_明德素食園","05_美食一課","熟食",312,2,2015-05-05,"F","20-29歲",241,7,12576,"警戒顧客"
"19133","533476","11046_shu uemura","01_美用一課","自營化妝品",2340,2,2014-08-14,"F","20-29歲",241,7,12576,"警戒顧客"
"19134","533476","11047_AVEDA","01_美用一課","化妝品",5150,1,2014-08-14,"F","20-29歲",241,7,12576,"警戒顧客"
"19135","533476","54032_繼光香香雞","06_美食二課","TO GO",275,2,2014-08-14,"F","20-29歲",241,7,12576,"警戒顧客"
"19136","533476","71002_台隆手創館","02_美用二課","專門大店",670,1,2014-12-13,"F","20-29歲",241,7,12576,"警戒顧客"
"19137","533871","51077_和田精緻涮涮鍋","05_美食一課","熟食",290,2,2015-02-17,"F","30-39歲",318,5,6676,"流失顧客"
"19138","533871","33037_abito","03_服飾一課","進口少女服飾",4070,2,2014-08-16,"F","30-39歲",318,5,6676,"流失顧客"
"19139","533871","22008_SUMDEX","02_美用二課","中性雜貨配件",1996,2,2014-10-19,"F","30-39歲",318,5,6676,"流失顧客"
"19140","533871","51011_聖加南洋","05_美食一課","熟食",170,2,2014-10-19,"F","30-39歲",318,5,6676,"流失顧客"
"19141","533871","51068_萬年排骨","05_美食一課","熟食",150,2,2014-10-19,"F","30-39歲",318,5,6676,"流失顧客"
"19142","533995","22618_apure","02_美用二課","臨時櫃",3030,1,2014-08-16,"M","30-39歲",383,3,7596,"流失顧客"
"19143","533995","22618_apure","02_美用二課","臨時櫃",1250,2,2014-12-14,"M","30-39歲",383,3,7596,"流失顧客"
"19144","533995","43024_SKECHERS","04_服飾二課","街頭運動",3316,2,2014-12-14,"M","30-39歲",383,3,7596,"流失顧客"
"19145","534116","73018_草山金工","02_美用二課","生活雜貨",3060,2,2015-02-14,"M","20-29歲",188,2,3680,"忠誠顧客"
"19146","534116","51056_大阪道頓堀","05_美食一課","熟食",620,2,2015-06-27,"M","20-29歲",188,2,3680,"忠誠顧客"
"19147","534821","51075_橫井烏龍麵","05_美食一課","熟食",164,1,2014-08-19,"F","20-29歲",499,3,4509,"流失顧客"
"19148","534821","51075_橫井烏龍麵","05_美食一課","熟食",373,1,2014-08-20,"F","20-29歲",499,3,4509,"流失顧客"
"19149","534821","41027_adidas originals","04_服飾二課","進口中性服飾",3972,1,2014-08-19,"F","20-29歲",499,3,4509,"流失顧客"
"19150","535139","74608_gifter's","02_美用二課","臨時櫃",499,2,2015-02-09,"F","40-49歲",326,9,4715,"流失顧客"
"19151","535139","54046_開飯","06_美食二課","主題餐廳",979,2,2015-02-09,"F","40-49歲",326,9,4715,"流失顧客"
"19152","535139","22054_Good Day","02_美用二課","雜貨配件",1040,1,2014-08-21,"F","40-49歲",326,9,4715,"流失顧客"
"19153","535139","44608_名人泳裝","04_服飾二課","臨時櫃",990,1,2014-08-21,"F","40-49歲",326,9,4715,"流失顧客"
"19154","535139","51041_布藍里","05_美食一課","西點麵包",80,1,2014-08-21,"F","40-49歲",326,9,4715,"流失顧客"
"19155","535139","51070_SAISON du SOLEIL","05_美食一課","西點麵包",88,2,2014-08-21,"F","40-49歲",326,9,4715,"流失顧客"
"19156","535139","51046_貝諾pasta","05_美食一課","熟食",650,2,2014-08-28,"F","40-49歲",326,9,4715,"流失顧客"
"19157","535139","51075_橫井烏龍麵","05_美食一課","熟食",249,1,2014-08-21,"F","40-49歲",326,9,4715,"流失顧客"
"19158","535139","51069_興葉蚵仔煎","05_美食一課","熟食",140,2,2014-08-28,"F","40-49歲",326,9,4715,"流失顧客"
"19159","535753","72006_ASUS","02_美用二課","3C",20900,6,2014-08-24,"F","20-29歲",495,1,20900,"初次消費者"
"19160","536180","41023_GLOBAL WORK","04_服飾二課","進口中性服飾",1782,2,2014-12-11,"F","20-29歲",386,2,3150,"初次消費者"
"19161","536180","12018_sloggi","02_美用二課","少女內衣",1368,2,2014-12-11,"F","20-29歲",386,2,3150,"初次消費者"
"19162","536236","22065_CERVO","02_美用二課","中性雜貨配件",2786,1,2014-08-26,"M","20-29歲",493,1,2786,"初次消費者"
"19163","536243","51011_聖加南洋","05_美食一課","熟食",160,2,2014-08-26,"F","50-59歲",390,6,7156,"流失顧客"
"19164","536243","51046_貝諾pasta","05_美食一課","熟食",130,2,2014-08-26,"F","50-59歲",390,6,7156,"流失顧客"
"19165","536243","52654_義香食品","05_美食一課","臨時櫃",250,2,2014-12-07,"F","50-59歲",390,6,7156,"流失顧客"
"19166","536243","21066_Miss 21","01_美用一課","女鞋",2480,2,2014-12-07,"F","50-59歲",390,6,7156,"流失顧客"
"19167","536243","44016_Quiksilver & ROXY","04_服飾二課","戶外休閒服飾",1736,1,2014-08-26,"F","50-59歲",390,6,7156,"流失顧客"
"19168","536243","41025_G2000","04_服飾二課","進口中性服飾",2400,2,2014-12-07,"F","50-59歲",390,6,7156,"流失顧客"
